node_id,x,y
171,3.013360598915638,3.0784412942271002
172,3.1504502700024815,2.67302251497593
173,2.834644202251453,2.4222971425363635
174,2.3817484634135804,2.5769905493479666
175,0.0,4.375
176,0.375,4.084161990856193
177,0.375,2.8341619908561926
178,0.375,3.4591619908561926
179,0.0,3.125
180,0.75,3.793323981712385
181,1.125,3.5024859725685786
182,0.6867396470606086,2.1440662942271
183,0.516485598915638,2.4565662942271
184,1.02724774335055,1.5190662942271
185,0.8569936952055794,1.8315662942271
186,1.549456796746914,2.3696988826813
187,1.2032252459762467,2.1006325884542
188,1.7197108448918845,2.0571988826813
189,2.556068932248971,3.2053116184166264
190,1.6414855989156378,3.4590522667956787
191,2.0987772655823047,3.3321819426061525
192,2.2402628644979425,2.9545862459770595
193,1.924456796746914,2.7038608735374927
194,0.891485598915638,2.7907282850832926
195,1.407971197831276,2.7472945793103927
196,1.2664855989156378,3.1248902759394857
197,5.815340909090909,2.690340909090909
198,5.375,3.0
199,6.255681818181818,2.3806818181818183
200,6.125,3.0
201,6.190340909090909,2.690340909090909
202,7.190340909090909,0.6278409090909091
203,6.880681818181818,1.0681818181818181
204,6.690340909090909,0.8153409090909091
205,0.6702540481449707,0.4911706379564975
206,1.6702540481449706,0.8485119138694925
207,1.1702540481449706,0.669841275912995
208,0.8405080962899414,0.8036706379564975
209,1.0107621444349122,1.1161706379564975
210,1.7032252459762465,1.6543032264106976
211,1.3569936952055794,1.3852369321835976
212,1.6867396470606084,1.251407570140095
213,7.845170454545455,2.8451704545454546
214,7.845170454545455,2.6576704545454546
215,8.0,2.8125
216,7.535511363636363,2.3480113636363638
217,7.690340909090909,2.502840909090909
218,7.535511363636363,2.5355113636363638
219,8.0,2.4375
220,7.845170454545455,2.4701704545454546
221,7.845170454545455,2.2826704545454546
222,6.916193181818182,1.7286931818181817
223,7.0710227272727275,1.8835227272727273
224,6.916193181818182,1.9161931818181819
225,7.380681818181818,1.8181818181818183
226,7.225852272727273,1.8508522727272727
227,7.225852272727273,1.6633522727272725
228,7.225852272727273,2.225852272727273
229,7.225852272727273,2.038352272727273
230,7.380681818181818,2.1931818181818183
231,8.0,1.6875
232,7.845170454545455,1.7201704545454546
233,7.845170454545455,1.5326704545454546
234,7.845170454545455,2.0951704545454546
235,7.845170454545455,1.9076704545454546
236,8.0,2.0625
237,7.535511363636363,1.5980113636363638
238,7.690340909090909,1.7528409090909092
239,7.535511363636363,1.7855113636363638
240,7.535511363636363,2.1605113636363638
241,7.535511363636363,1.9730113636363638
242,7.690340909090909,2.127840909090909
243,3.041145833333333,4.791145833333333
244,3.291145833333333,4.541145833333333
245,3.25,4.75
246,3.3734374999999996,4.1234375
247,3.3322916666666664,4.332291666666666
248,3.1234374999999996,4.3734375
249,3.75,4.25
250,3.541145833333333,4.291145833333333
251,3.791145833333333,4.041145833333333
252,3.5380208333333334,3.2880208333333334
253,3.496875,3.496875
254,3.2880208333333334,3.5380208333333334
255,3.914583333333333,3.414583333333333
256,3.705729166666666,3.4557291666666665
257,3.955729166666666,3.205729166666667
258,3.205729166666667,3.955729166666666
259,3.4557291666666665,3.705729166666666
260,3.414583333333333,3.914583333333333
261,4.75,3.25
262,4.541145833333333,3.291145833333333
263,4.791145833333333,3.041145833333333
264,4.041145833333333,3.791145833333333
265,4.291145833333333,3.541145833333333
266,4.25,3.75
267,4.3734375,3.1234374999999996
268,4.332291666666666,3.3322916666666664
269,4.1234375,3.3734374999999996
270,3.6234374999999996,3.8734374999999996
271,3.8734374999999996,3.6234374999999996
272,3.8322916666666664,3.8322916666666664
273,3.984690668876755,0.21343644370774828
274,3.734690668876755,0.30277176268599704
275,3.75,0.08933531897824877
276,3.7040720066302653,0.7296446501014936
277,3.71938133775351,0.5162082063937453
278,3.9540720066302653,0.6403093311232448
279,3.25,0.2680059569347463
280,3.484690668876755,0.3921070816642458
281,3.234690668876755,0.48144240064249455
282,3.6428346821372855,1.5833904249324866
283,3.6581440132605305,1.3699539812247385
284,3.8928346821372855,1.494055105954238
285,3.18876267550702,1.1217517317657393
286,3.423453344383775,1.245852856495239
287,3.173453344383775,1.3351881754734878
288,3.923453344383775,1.0671822185387414
289,3.673453344383775,1.15651753751699
290,3.68876267550702,0.9430810938092419
291,2.25,0.6253472328477414
292,2.484690668876755,0.7494483575772408
293,2.234690668876755,0.8387836765554897
294,2.984690668876755,0.5707777196207433
295,2.734690668876755,0.6601130385989922
296,2.75,0.4466765948912439
297,2.7040720066302653,1.0869859260144885
298,2.71938133775351,0.8735494823067403
299,2.9540720066302653,0.9976506070362399
300,3.4540720066302653,0.8189799690797424
301,3.2040720066302653,0.9083152880579911
302,3.21938133775351,0.6948788443502428
303,4.5,0.0
304,4.75,0.09375
305,4.25,0.09375
306,5.75,0.09375
307,5.25,0.09375
308,5.5,0.0
309,4.75,0.28125
310,5.0,0.1875
311,5.25,0.28125
312,7.75,0.09375
313,7.25,0.09375
314,7.5,0.0
315,6.75,0.28125
316,7.0,0.1875
317,7.25,0.28125
318,6.5,0.0
319,6.75,0.09375
320,6.25,0.09375
321,5.75,0.65625
322,6.0,0.5625
323,6.25,0.65625
324,5.5,0.375
325,5.75,0.46875
326,5.25,0.46875
327,6.75,0.46875
328,6.25,0.46875
329,6.5,0.375
330,6.0,0.1875
331,6.25,0.28125
332,5.75,0.28125
333,7.8125,3.0
334,7.657670454545455,2.8451704545454546
335,7.282670454545455,2.8451704545454546
336,7.470170454545455,2.8451704545454546
337,7.4375,3.0
338,7.502840909090909,2.690340909090909
339,7.348011363636363,2.5355113636363638
340,6.532670454545455,2.8451704545454546
341,6.720170454545455,2.8451704545454546
342,6.6875,3.0
343,6.785511363636363,2.5355113636363638
344,6.752840909090909,2.690340909090909
345,6.598011363636363,2.5355113636363638
346,7.0625,3.0
347,6.907670454545455,2.8451704545454546
348,7.095170454545455,2.8451704545454546
349,6.8835227272727275,2.0710227272727275
350,6.728693181818182,1.9161931818181819
351,7.193181818181818,2.3806818181818183
352,7.038352272727273,2.225852272727273
353,6.663352272727273,2.225852272727273
354,6.850852272727273,2.225852272727273
355,6.818181818181818,2.3806818181818183
356,7.127840909090909,2.690340909090909
357,6.973011363636363,2.5355113636363638
358,7.160511363636363,2.5355113636363638
359,0.5958891685073976,1.40625
360,0.5107621444349122,1.25
361,0.5958891685073976,1.09375
362,0.3405080962899415,1.5625
363,0.42563512036242684,1.40625
364,0.42563512036242684,1.71875
365,0.42563512036242684,0.78125
366,0.42563512036242684,1.09375
367,0.3405080962899415,0.9375
368,0.0,2.1875
369,0.08512702407248537,2.03125
370,0.08512702407248537,2.34375
371,0.08512702407248537,1.40625
372,0.08512702407248537,1.71875
373,0.0,1.5625
374,0.2553810722174561,2.03125
375,0.17025404814497075,1.875
376,0.2553810722174561,1.71875
377,0.08512702407248537,0.15625
378,0.08512702407248537,0.46875
379,0.0,0.3125
380,0.2553810722174561,0.78125
381,0.17025404814497075,0.625
382,0.2553810722174561,0.46875
383,0.0,0.9375
384,0.08512702407248537,0.78125
385,0.08512702407248537,1.09375
386,0.2553810722174561,1.40625
387,0.17025404814497075,1.25
388,0.2553810722174561,1.09375
389,7.845170454545455,1.3451704545454546
390,8.0,1.3125
391,7.535511363636363,1.4105113636363638
392,7.690340909090909,1.3778409090909092
393,8.0,0.9375
394,7.845170454545455,1.1576704545454546
395,7.845170454545455,0.9701704545454546
396,6.916193181818182,1.5411931818181817
397,7.0710227272727275,1.508522727272727
398,7.380681818181818,1.0681818181818181
399,7.225852272727273,1.2883522727272725
400,7.225852272727273,1.1008522727272725
401,7.225852272727273,1.4758522727272725
402,7.380681818181818,1.4431818181818181
403,8.0,0.1875
404,7.845170454545455,0.40767045454545453
405,7.845170454545455,0.22017045454545453
406,7.845170454545455,0.7826704545454546
407,7.845170454545455,0.5951704545454546
408,8.0,0.5625
409,7.535511363636363,0.6605113636363635
410,7.690340909090909,0.6278409090909091
411,7.535511363636363,0.8480113636363635
412,7.535511363636363,1.2230113636363638
413,7.535511363636363,1.0355113636363635
414,7.690340909090909,1.0028409090909092
415,1.6875,3.982066967996675
416,1.5,4.127485972568579
417,1.3125,3.982066967996675
418,1.875,4.418323981712385
419,1.6875,4.272904977140482
420,2.0625,4.272904977140482
421,0.9375,4.272904977140482
422,1.3125,4.272904977140482
423,1.125,4.418323981712385
424,2.625,5.0
425,2.4375,4.854580995428096
426,2.8125,4.854580995428096
427,1.6875,4.854580995428096
428,2.0625,4.854580995428096
429,1.875,5.0
430,2.4375,4.563742986284289
431,2.25,4.709161990856193
432,2.0625,4.563742986284289
433,0.1875,4.854580995428096
434,0.5625,4.854580995428096
435,0.375,5.0
436,0.9375,4.563742986284289
437,0.75,4.709161990856193
438,0.5625,4.563742986284289
439,1.125,5.0
440,0.9375,4.854580995428096
441,1.3125,4.854580995428096
442,1.6875,4.563742986284289
443,1.5,4.709161990856193
444,1.3125,4.563742986284289
445,3.3977115022100883,3.1264572770410815
446,3.6065656688767547,3.0853114437077482
447,3.743655339963598,2.6798926644565784
448,3.675110504420177,2.882602054082163
449,3.5348011732969318,2.7210384977899116
450,3.8154198355434215,3.044165610374415
451,4.024274002210088,3.0030197770410814
452,4.017834682137286,1.869055105954238
453,3.9492898465938637,2.0717644955798233
454,3.8089805154706187,1.9102009392875714
455,4.229908508840353,2.3948916081643263
456,4.089599177717108,2.233328051872075
457,4.298453344383775,2.1921822185387416
458,3.671890844383775,2.3156197185387413
459,3.8807450110504416,2.274473885205408
460,3.81220017550702,2.4771832748309928
461,4.650836502210089,2.8795822770410817
462,4.859690668876755,2.8384364437077485
463,4.233128168876755,2.961873943707748
464,4.441982335543422,2.920728110374415
465,4.579072006630264,2.5153093311232446
466,4.510527171086843,2.71801872074883
467,4.370217839963598,2.5564551644565783
468,3.952509506630265,2.6387468311232447
469,4.161363673296931,2.5976009977899115
470,4.0928188377535095,2.8003103874154966
471,0.5,0.0
472,0.75,0.08933531897824877
473,0.24999999999999997,0.08933531897824877
474,1.75,0.08933531897824877
475,1.25,0.08933531897824877
476,1.5,0.0
477,0.7499999999999999,0.2680059569347463
478,1.0,0.17867063795649754
479,1.25,0.2680059569347463
480,3.25,0.08933531897824877
481,3.5,0.0
482,2.75,0.2680059569347463
483,3.0,0.17867063795649754
484,2.5,0.0
485,2.75,0.08933531897824877
486,2.25,0.08933531897824877
487,1.7499999999999998,0.6253472328477414
488,2.0,0.5360119138694927
489,1.5,0.3573412759129951
490,1.75,0.4466765948912439
491,1.2499999999999998,0.4466765948912439
492,2.25,0.4466765948912439
493,2.5,0.3573412759129951
494,2.0,0.17867063795649754
495,2.25,0.2680059569347463
496,1.75,0.2680059569347463
497,6.095170454545455,0.8764204545454546
498,5.970170454545455,1.1576704545454546
499,5.875,1.03125
500,6.160511363636363,1.4105113636363638
501,6.065340909090909,1.2840909090909092
502,6.285511363636363,1.1292613636363638
503,5.625,1.59375
504,5.845170454545455,1.4389204545454546
505,5.720170454545455,1.7201704545454546
506,6.541193181818182,1.9161931818181819
507,6.4460227272727275,1.7897727272727273
508,6.666193181818182,1.6349431818181817
509,6.005681818181818,2.0994318181818183
510,6.225852272727273,1.944602272727273
511,6.100852272727273,2.225852272727273
512,6.475852272727273,1.3821022727272725
513,6.350852272727273,1.6633522727272727
514,6.255681818181818,1.5369318181818183
515,5.125,2.71875
516,5.345170454545455,2.5639204545454546
517,5.220170454545455,2.8451704545454546
518,5.595170454545455,2.0014204545454546
519,5.470170454545455,2.2826704545454546
520,5.375,2.15625
521,5.660511363636363,2.5355113636363638
522,5.565340909090909,2.409090909090909
523,5.785511363636363,2.2542613636363638
524,6.035511363636363,1.6917613636363638
525,5.910511363636363,1.9730113636363638
526,5.815340909090909,1.8465909090909092
527,5.609690668876755,1.1509364437077483
528,5.734690668876755,0.8696864437077483
529,5.359690668876755,1.7134364437077483
530,5.484690668876755,1.4321864437077483
531,5.204072006630264,1.1090593311232448
532,5.34438133775351,1.2706228874154966
533,5.079072006630264,1.3903093311232448
534,4.984690668876755,2.5571864437077485
535,4.704072006630264,2.2340593311232446
536,4.84438133775351,2.3956228874154966
537,5.109690668876755,2.2759364437077485
538,5.234690668876755,1.9946864437077483
539,4.142834682137286,1.587805105954238
540,4.2831440132605305,1.7493686622464897
541,4.81376267550702,1.5099957748309931
542,4.548453344383775,1.6296822185387414
543,4.673453344383775,1.3484322185387414
544,4.423453344383775,1.9109322185387414
545,4.56376267550702,2.072495774830993
546,5.09438133775351,1.8331228874154966
547,4.829072006630264,1.9528093311232448
548,4.954072006630264,1.6715593311232448
549,2.853645833333333,4.645726828761429
550,2.478645833333333,4.3548888196176225
551,2.666145833333333,4.500307824189526
552,2.8947916666666664,4.436872662094762
553,2.9359374999999996,4.2280184954280955
554,1.7286458333333332,3.773212801330008
555,1.9161458333333332,3.918631805901912
556,2.3734374999999996,3.7917614817123853
557,2.1447916666666664,3.8551966438071483
558,2.1859375,3.646342477140482
559,2.103645833333333,4.064050810473815
560,2.291145833333333,4.209469815045718
561,3.059375,3.601455995428096
562,3.1005208333333334,3.3926018287614297
563,2.9770833333333333,4.01916432876143
564,3.018229166666667,3.810310162094763
565,2.643229166666667,3.519472152950956
566,2.830729166666667,3.6648911575228595
567,2.6020833333333333,3.728326319617622
568,2.5197916666666664,4.146034652950956
569,2.5609374999999996,3.937180486284289
570,2.7484374999999996,4.082599490856192
571,2.057699596204733,2.124817348773099
572,2.284147465623669,2.047470645367297
573,2.2923902650814876,2.2489184735025987
574,2.267661866708031,1.6445749890966948
575,2.27590466616585,1.846022817231996
576,2.041213997289095,1.7219216925024963
577,2.74528600391936,2.0942250666909947
578,2.5105953350426047,1.9701239419614955
579,2.737043204461541,1.8927772385556936
580,2.2429334683345736,1.0402315046907908
581,2.0082427994578187,0.9161303799612914
582,2.7123148060880844,1.28843375414979
583,2.477624137211329,1.1643326294202905
584,2.0247283983734565,1.319026036231894
585,2.2511762677923928,1.241679332826092
586,2.259419067250212,1.4431271609613934
587,3.651077481595104,1.784838253067788
588,3.4163868127183497,1.6607371283382886
589,2.963491073880477,1.815430535149892
590,3.1899389432994134,1.73808383174409
591,3.1981817427572325,1.9395316598793915
592,3.1816961438415943,1.536636003608789
593,2.947005474964839,1.4125348788792893
594,2.4941097361269673,1.5672282856908928
595,2.720557605545903,1.4898815822850913
596,2.728800405003722,1.6913294104203924
597,5.484690668876755,0.7759364437077483
598,4.954072006630264,1.0153093311232448
599,5.21938133775351,0.8956228874154966
600,5.234690668876755,0.6821864437077483
601,4.984690668876755,0.5884364437077483
602,4.1581440132605305,1.3743686622464897
603,4.18876267550702,0.9474957748309931
604,4.173453344383775,1.1609322185387414
605,4.423453344383775,1.2546822185387414
606,4.68876267550702,1.1349957748309931
607,4.234690668876755,0.3071864437077483
608,4.734690668876755,0.4946864437077483
609,4.484690668876755,0.4009364437077483
610,4.21938133775351,0.5206228874154966
611,4.204072006630265,0.7340593311232448
612,4.704072006630264,0.9215593311232448
613,4.454072006630264,0.8278093311232448
614,4.71938133775351,0.7081228874154966
615,3.582532646051683,1.9875476426933731
616,3.4454429749648394,2.392966421944543
617,3.5139878105082607,2.190257032318958
618,3.3560847766327466,2.064894346099175
619,3.1296369072138104,2.1422410495049764
620,3.1712636327911525,3.2038039804468834
621,3.239808468334574,3.0010945908212983
622,2.9240024005835457,2.7503692183817314
623,3.0819054344590597,2.875731904601515
624,2.8554575650401235,2.953078608007317
625,3.308353303877996,2.798385201195713
626,3.3768981394214173,2.5956758115701284
627,2.450293298957002,2.374281159722382
628,2.2238454295380663,2.4516278631281834
629,2.9031890377948746,2.2195877529107784
630,2.6767411683759383,2.2969344563165803
631,2.539651497289095,2.7023532355677498
632,2.6081963328325166,2.499643845942165
633,2.766099366708031,2.6250065321619482
634,3.218995105545903,2.4703131253503448
635,2.992547236126967,2.5476598287561467
636,3.061092071670389,2.3449504391305616
637,0.0,4.6875
638,0.1875,4.542080995428096
639,0.1875,3.9170809954280963
640,0.1875,4.229580995428096
641,0.0,4.0625
642,0.375,4.396661990856193
643,0.5625,4.251242986284289
644,0.1875,2.6670809954280963
645,0.1875,2.9795809954280963
646,0.0,2.8125
647,0.5625,3.3137429862842893
648,0.375,3.1466619908561926
649,0.5625,3.0012429862842893
650,0.0,3.4375
651,0.1875,3.2920809954280963
652,0.1875,3.6045809954280963
653,1.125,3.8149859725685786
654,1.3125,3.669566967996675
655,0.75,4.105823981712385
656,0.9375,3.960404977140482
657,0.9375,3.335404977140482
658,0.9375,3.647904977140482
659,0.75,3.480823981712385
660,0.375,3.7716619908561926
661,0.5625,3.626242986284289
662,0.5625,3.938742986284289
663,0.3433698235303043,2.32203314711355
664,0.258242799457819,2.47828314711355
665,0.513623871675275,2.00953314711355
666,0.4284968476027897,2.16578314711355
667,0.774728398373457,2.43484944134065
668,0.6016126229881233,2.3003162942271
669,0.8598554224459423,2.27859944134065
670,0.8541319679652165,1.38453314711355
671,0.7690049438927311,1.54078314711355
672,1.1152364946633984,1.80984944134065
673,0.9421207192780647,1.6753162942271
674,1.2003635187358837,1.65359944134065
675,0.6838779198202458,1.69703314711355
676,0.5987508957477605,1.85328314711355
677,1.8076995962047329,2.34798202979485
678,1.6345838208193992,2.2134488826813
679,1.8928266202772182,2.19173202979485
680,1.1180982219037614,2.2568825884542
681,1.3763410213615803,2.23516573556775
682,1.2912139972890948,2.39141573556775
683,1.546595069506551,1.9226657355677501
684,1.4614680454340656,2.07891573556775
685,1.288352270048732,1.9443825884542
686,0.771866671133094,1.9878162942271
687,1.030109470590913,1.96609944134065
688,0.9449824465184277,2.12234944134065
689,2.9426177994578193,3.2672391425416465
690,2.485326132791152,3.3941094667311726
691,2.7139719661244857,3.3306743046364096
692,2.7847147655823044,3.1418764563218633
693,2.6268117317067903,3.0165137701020797
694,1.570742799457819,3.647850115110225
695,1.7993886327911524,3.584414953015462
696,1.9408742317067902,3.2068192563863693
697,1.8701314322489713,3.3956171047009156
698,1.712228398373457,3.270254418481132
699,2.0280344661244856,3.520979790920699
700,2.256680299457819,3.4575446288259357
701,2.153102630080247,2.6404257114427296
702,1.9951995962047329,2.5150630252229464
703,2.468908697831276,2.8911510838822965
704,2.3110056639557612,2.7657883976625133
705,1.8537139972890948,2.8926587218520394
706,2.082359830622428,2.829223559757276
707,2.0116170311646093,3.0180214080718226
708,2.327423098915638,3.2687467805113894
709,2.169520065040124,3.143384094291606
710,2.398165898373457,3.079948932196843
711,0.445742799457819,2.6453641425416463
712,0.962228398373457,2.6019304367687464
713,0.703985598915638,2.6236472896551963
714,0.6332427994578189,2.8124451379697426
715,0.8207427994578189,2.9795261333978393
716,1.736956796746914,2.5367798781093964
717,1.595471197831276,2.9143755747384894
718,1.6662139972890948,2.7255777264239427
719,1.4787139972890948,2.5584967309958464
720,1.220471197831276,2.5802135838822964
721,1.383242799457819,3.4807691196821287
722,1.008242799457819,3.1466071288259356
723,1.195742799457819,3.313688124254032
724,1.4539855989156378,3.291971271367582
725,1.524728398373457,3.1031734230530357
726,1.149728398373457,2.7690114321968426
727,1.337228398373457,2.9360924276249394
728,1.0789855989156378,2.9578092805113894
729,5.407670454545455,2.8451704545454546
730,5.1875,3.0
731,5.848011363636363,2.5355113636363638
732,5.627840909090909,2.690340909090909
733,5.5625,3.0
734,5.595170454545455,2.8451704545454546
735,5.782670454545455,2.8451704545454546
736,6.5085227272727275,2.0710227272727275
737,6.443181818181818,2.3806818181818183
738,6.475852272727273,2.225852272727273
739,6.288352272727273,2.225852272727273
740,6.068181818181818,2.3806818181818183
741,6.3125,3.0
742,6.345170454545455,2.8451704545454546
743,5.970170454545455,2.8451704545454546
744,6.157670454545455,2.8451704545454546
745,5.9375,3.0
746,6.377840909090909,2.690340909090909
747,6.410511363636363,2.5355113636363638
748,6.035511363636363,2.5355113636363638
749,6.223011363636363,2.5355113636363638
750,6.002840909090909,2.690340909090909
751,7.595170454545455,0.31392045454545453
752,7.285511363636363,0.7542613636363635
753,7.440340909090909,0.5340909090909091
754,7.345170454545455,0.40767045454545453
755,7.095170454545455,0.5014204545454546
756,6.8210227272727275,1.414772727272727
757,6.630681818181818,1.1619318181818181
758,6.725852272727273,1.2883522727272725
759,6.975852272727273,1.1946022727272725
760,7.130681818181818,0.9744318181818181
761,6.345170454545455,0.7826704545454546
762,6.845170454545455,0.5951704545454546
763,6.595170454545455,0.6889204545454546
764,6.440340909090909,0.9090909090909092
765,6.535511363636363,1.0355113636363635
766,7.035511363636363,0.8480113636363635
767,6.785511363636363,0.9417613636363635
768,6.940340909090909,0.7215909090909091
769,0.33512702407248535,0.24558531897824876
770,0.8351270240724853,0.42425595693474627
771,0.5851270240724853,0.3349206379564975
772,0.4202540481449707,0.40183531897824876
773,0.5053810722174561,0.5580853189782488
774,1.8351270240724853,0.7815972328477414
775,1.5851270240724853,0.6922619138694925
776,1.2553810722174559,0.826091275912995
777,1.4202540481449706,0.7591765948912438
778,1.5053810722174559,0.9154265948912438
779,1.3351270240724853,0.6029265948912439
780,1.0851270240724853,0.513591275912995
781,0.7607621444349122,1.0268353189782489
782,0.8458891685073976,1.1830853189782489
783,0.5905080962899414,0.7143353189782488
784,0.6756351203624268,0.8705853189782488
785,1.175635120362427,1.0492559569347462
786,0.9256351203624268,0.9599206379564975
787,1.0905080962899414,0.8930059569347463
788,0.9202540481449706,0.5805059569347463
789,1.0053810722174559,0.7367559569347463
790,0.7553810722174561,0.6474206379564975
791,1.8845838208193992,1.990284201659549
792,1.538352270048732,1.721217907432449
793,1.7114680454340654,1.855751054545999
794,1.87634102136158,1.7888363735242476
795,1.868098221903761,1.5873885453889462
796,1.019004943892731,1.317618466091799
797,1.3487508957477603,1.1837891040482962
798,1.1838779198202458,1.2507037850700475
799,1.1921207192780647,1.452151613205349
800,1.3652364946633984,1.586684760318899
801,1.8433698235303042,0.9830450609830426
802,1.859855422445942,1.385940717253645
803,1.8516126229881231,1.184492889118344
804,1.6784968476027895,1.049959742004794
805,1.513623871675275,1.116874423026545
806,1.5301094705909128,1.5197700792971476
807,1.521866671133094,1.3183222511618462
808,1.6949824465184276,1.4528553982753962
809,7.9225852272727275,2.9225852272727275
810,7.9225852272727275,2.8288352272727275
811,8.0,2.90625
812,7.767755681818182,2.6740056818181817
813,7.845170454545455,2.7514204545454546
814,7.767755681818182,2.7677556818181817
815,8.0,2.71875
816,7.9225852272727275,2.7350852272727275
817,7.9225852272727275,2.6413352272727275
